Country_code,Sector,stri2014,average2014,grid,stri,average,OECD
"LUX","Air transport",.3856275,.4147103,2025,.3904289,.3998787,
"MEX","Air transport",.3683051,.4147103,2025,.3910921,.3998787,
"PRT","Air transport",.4042762,.4147103,2025,.3915961,.3998787,
"ITA","Air transport",.3815423,.4147103,2025,.3921532,.3998787,
"LTU","Air transport",.3841155,.4147103,2025,.3931613,.3998787,
"GRC","Air transport",.3980158,.4147103,2025,.3943285,.3998787,
"SVN","Air transport",.3958405,.4147103,2025,.3947794,.3998787,
"SWE","Air transport",.4074595,.4147103,2025,.40165,.3998787,
"LVA","Air transport",.4032151,.4147103,2025,.4027111,.3998787,
"CZE","Air transport",.3937183,.4147103,2025,.4032681,.3998787,
"ISR","Air transport",.4064514,.4147103,2025,.4064514,.3998787,
"ZAF","Air transport",.4091307,.4147103,2025,.4138791,.3998787,
"SVK","Air transport",.4160013,.4147103,2025,.4160013,.3998787,
"CHE","Air transport",.4085205,.4147103,2025,.4181235,.3998787,
"BEL","Air transport",.4372231,.4147103,2025,.4228188,.3998787,
"POL","Air transport",.3947264,.4147103,2025,.4228719,.3998787,
"SGP","Air transport",.4160543,.4147103,2025,.423482,.3998787,
"JPN","Air transport",.4297424,.4147103,2025,.4297424,.3998787,
"FIN","Air transport",.4233758,.4147103,2025,.4313606,.3998787,
"HUN","Air transport",.3948325,.4147103,2025,.4378332,.3998787,
"CHN","Air transport",.4744674,.4147103,2025,.4399554,.3998787,
"KAZ","Air transport",.4436427,.4147103,2025,.4517336,.3998787,
"IND","Air transport",.5671273,.4147103,2025,.4521315,.3998787,
"ISL","Air transport",.4727962,.4147103,2025,.4626893,.3998787,
"NOR","Air transport",.459002,.4147103,2025,.4637504,.3998787,
"IDN","Air transport",.5031169,.4147103,2025,.4802769,.3998787,
"MYS","Air transport",.4945221,.4147103,2025,.4897737,.3998787,
"VNM","Air transport",.5571796,.4147103,2025,.49301,.3998787,
"KOR","Air transport",.5094836,.4147103,2025,.5079184,.3998787,
"USA","Air transport",.5163541,.4147103,2025,.5163541,.3998787,
"TUR","Air transport",.5618219,.4147103,2025,.5714248,.3998787,
"THA","Air transport",.6074489,.4147103,2025,.5873411,.3998787,
"RUS","Air transport",.5305992,.4147103,2025,.5974481,.3998787,
"JPN","Maritime transport",.138336,.2696,2025,.1230016,.2664311,
"ESP","Maritime transport",.1438825,.2696,2025,.1331158,.2664311,
"LVA","Maritime transport",.1239804,.2696,2025,.1334421,.2664311,
"NLD","Maritime transport",.1347471,.2696,2025,.1334421,.2664311,
"GBR","Maritime transport",.2088091,.2696,2025,.1389886,.2664311,
"PRT","Maritime transport",.2052202,.2696,2025,.1601958,.2664311,
"DEU","Maritime transport",.1491028,.2696,2025,.1621533,.2664311,
"ZAF","Maritime transport",.1840131,.2696,2025,.187602,.2664311,
"FRA","Maritime transport",.2016313,.2696,2025,.1977161,.2664311,
"AUS","Maritime transport",.1911909,.2696,2025,.2042414,.2664311,
"CAN","Maritime transport",.206199,.2696,2025,.206199,.2664311,
"POL","Maritime transport",.1582382,.2696,2025,.2068516,.2664311,
"LTU","Maritime transport",.1797716,.2696,2025,.2101142,.2664311,
"CHL","Maritime transport",.1755302,.2696,2025,.211093,.2664311,
"IRL","Maritime transport",.1761827,.2696,2025,.2176183,.2664311,
"NOR","Maritime transport",.2016313,.2696,2025,.2205547,.2664311,
"NZL","Maritime transport",.2052202,.2696,2025,.2287112,.2664311,
"SGP","Maritime transport",.233279,.2696,2025,.2336052,.2664311,
"OECD","Maritime transport",.2365119,.2696,2025,,.2664311,.238865
"DNK","Maritime transport",.1967373,.2696,2025,.2489396,.2664311,
"BEL","Maritime transport",.2450245,.2696,2025,.2508972,.2664311,
"ITA","Maritime transport",.2531811,.2696,2025,.2531811,.2664311,
"CRI","Maritime transport",.2721044,.2696,2025,.2626427,.2664311,
"CHN","Maritime transport",.3879282,.2696,2025,.2632953,.2664311,
"FIN","Maritime transport",.2544861,.2696,2025,.2662317,.2664311,
"MEX","Maritime transport",.2701468,.2696,2025,.2737357,.2664311,
"EST","Maritime transport",.285155,.2696,2025,.2815661,.2664311,
"BRA","Maritime transport",.3699837,.2696,2025,.2845024,.2664311,
"ISR","Maritime transport",.2812398,.2696,2025,.2965742,.2664311,
"COL","Maritime transport",.2443719,.2696,2025,.2965742,.2664311,
"IND","Maritime transport",.355628,.2696,2025,.302447,.2664311,
"SWE","Maritime transport",.2789559,.2696,2025,.303752,.2664311,
"TUR","Maritime transport",.2541599,.2696,2025,.3050571,.2664311,
"MYS","Maritime transport",.3119087,.2696,2025,.3083197,.2664311,
"PHL","Maritime transport",.4600326,.2696,2025,.3089722,.2664311,
"KOR","Maritime transport",.3615008,.2696,2025,.3141925,.2664311,
"ISL","Maritime transport",.3305057,.2696,2025,.3187602,.2664311,
"GRC","Maritime transport",.3367047,.2696,2025,.3200653,.2664311,
"SVN","Maritime transport",.3249592,.2696,2025,.3380098,.2664311,
"USA","Maritime transport",.3559543,.2696,2025,.3559543,.2664311,
"KAZ","Maritime transport",.3634584,.2696,2025,.3680261,.2664311,
"PER","Maritime transport",.4065253,.2696,2025,.3911908,.2664311,
"VNM","Maritime transport",.3703099,.2696,2025,.4009787,.2664311,
"THA","Maritime transport",.475367,.2696,2025,.4300163,.2664311,
"IDN","Maritime transport",.5200652,.2696,2025,.4548124,.2664311,
"RUS","Maritime transport",.3817292,.2696,2025,.5096248,.2664311,
"NLD","Rail freight transport",.0841664,.3159853,2025,.0935182,.316304,
"PRT","Rail freight transport",.1502741,.3159853,2025,.1173815,.316304,
"JPN","Rail freight transport",.1460819,.3159853,2025,.1293131,.316304,
"CAN","Rail freight transport",.1425347,.3159853,2025,.1425347,.316304,
"USA","Rail freight transport",.1431796,.3159853,2025,.1431796,.316304,
"GBR","Rail freight transport",.1754273,.3159853,2025,.1551113,.316304,
"ESP","Rail freight transport",.1557562,.3159853,2025,.158981,.316304,
"LUX","Rail freight transport",.1702677,.3159853,2025,.1596259,.316304,
"AUS","Rail freight transport",.158336,.3159853,2025,.1599484,.316304,
"GRC","Rail freight transport",.1676878,.3159853,2025,.1631732,.316304,
"DEU","Rail freight transport",.1554337,.3159853,2025,.1663979,.316304,
"AUT","Rail freight transport",.17188,.3159853,2025,.17188,.316304,
"CZE","Rail freight transport",.1596259,.3159853,2025,.1734924,.316304,
"LTU","Rail freight transport",.1486617,.3159853,2025,.1783296,.316304,
"SVK","Rail freight transport",.1557562,.3159853,2025,.178652,.316304,
"LVA","Rail freight transport",.1796195,.3159853,2025,.1857465,.316304,
"IRL","Rail freight transport",.152209,.3159853,2025,.186714,.316304,
"DNK","Rail freight transport",.1625282,.3159853,2025,.1889713,.316304,
"ITA","Rail freight transport",.1892938,.3159853,2025,.1892938,.316304,
"CHL","Rail freight transport",.1751048,.3159853,2025,.1954208,.316304,
"POL","Rail freight transport",.1696227,.3159853,2025,.1960658,.316304,
"HUN","Rail freight transport",.1744599,.3159853,2025,.2009029,.316304,
"BEL","Rail freight transport",.2234763,.3159853,2025,.2015479,.316304,
"FRA","Rail freight transport",.2012254,.3159853,2025,.2018704,.316304,
"COL","Rail freight transport",.1905837,.3159853,2025,.2060626,.316304,
"NZL","Rail freight transport",.1847791,.3159853,2025,.2134795,.316304,
"BRA","Rail freight transport",.2637859,.3159853,2025,.2167043,.316304,
"EST","Rail freight transport",.2083199,.3159853,2025,.2244437,.316304,
"SVN","Rail freight transport",.2134795,.3159853,2025,.2244437,.316304,
"PER","Rail freight transport",.2247662,.3159853,2025,.2247662,.316304,
"SWE","Rail freight transport",.2057401,.3159853,2025,.2286359,.316304,
"NOR","Rail freight transport",.2641084,.3159853,2025,.2302483,.316304,
"ZAF","Rail freight transport",.2286359,.3159853,2025,.2334731,.316304,
"FIN","Rail freight transport",.2331506,.3159853,2025,.2492744,.316304,
"CHE","Rail freight transport",.2447598,.3159853,2025,.2508868,.316304,
"CHN","Rail freight transport",.3576266,.3159853,2025,.2508868,.316304,
"TUR","Rail freight transport",.2215414,.3159853,2025,.2534666,.316304,
"OECD","Rail freight transport",.2490792,.3159853,2025,,.316304,.2549942
"IDN","Rail freight transport",.3227991,.3159853,2025,.2605611,.316304,
"CRI","Rail freight transport",.2850693,.3159853,2025,.2789423,.316304,
"MEX","Rail freight transport",.3008707,.3159853,2025,.2918413,.316304,
"MYS","Rail freight transport",.316672,.3159853,2025,.3118349,.316304,
"VNM","Rail freight transport",.3779427,.3159853,2025,.3779427,.316304,
"RUS","Rail freight transport",.9929443,.3159853,2025,.99426,.316304,
"ISR","Rail freight transport",1,.3159853,2025,1,.316304,
"PHL","Rail freight transport",1,.3159853,2025,1,.316304,
"IND","Rail freight transport",1,.3159853,2025,1,.316304,
"KOR","Rail freight transport",1,.3159853,2025,1,.316304,
"THA","Rail freight transport",1,.3159853,2025,1,.316304,
"KAZ","Rail freight transport",1,.3159853,2025,1,.316304,
"JPN","Road freight transport",.0988869,.2155508,2025,.1043231,.2187691,
"ZAF","Road freight transport",.1179135,.2155508,2025,.1331866,.2187691,
"CHL","Road freight transport",.144059,.2155508,2025,.1386228,.2187691,
"NZL","Road freight transport",.1265855,.2155508,2025,.1387523,.2187691,
"AUS","Road freight transport",.1255501,.2155508,2025,.1417292,.2187691,
"CZE","Road freight transport",.1173958,.2155508,2025,.1426353,.2187691,
"SGP","Road freight transport",.1603676,.2155508,2025,.1549314,.2187691,
"ESP","Road freight transport",.156614,.2155508,2025,.1571318,.2187691,
"PRT","Road freight transport",.1830184,.2155508,2025,.1579084,.2187691,
"NLD","Road freight transport",.1501424,.2155508,2025,.1606265,.2187691,
"CHN","Road freight transport",.2001036,.2155508,2025,.1626974,.2187691,
"LVA","Road freight transport",.1550608,.2155508,2025,.1650272,.2187691,
"PHL","Road freight transport",.3261714,.2155508,2025,.1686513,.2187691,
"CAN","Road freight transport",.1703339,.2155508,2025,.1703339,.2187691,
"SVK","Road freight transport",.1550608,.2155508,2025,.1787471,.2187691,
"KOR","Road freight transport",.1897489,.2155508,2025,.1831478,.2187691,
"EST","Road freight transport",.1809475,.2155508,2025,.1843127,.2187691,
"IND","Road freight transport",.202045,.2155508,2025,.1853482,.2187691,
"GBR","Road freight transport",.2076107,.2155508,2025,.1878074,.2187691,
"LTU","Road freight transport",.1632151,.2155508,2025,.1935025,.2187691,
"ISR","Road freight transport",.179912,.2155508,2025,.1936319,.2187691,
"POL","Road freight transport",.1670981,.2155508,2025,.1968677,.2187691,
"IRL","Road freight transport",.1524722,.2155508,2025,.1980326,.2187691,
"ITA","Road freight transport",.2019156,.2155508,2025,.2019156,.2187691,
"DEU","Road freight transport",.1774528,.2155508,2025,.2026922,.2187691,
"LUX","Road freight transport",.1800414,.2155508,2025,.2037277,.2187691,
"SWE","Road freight transport",.1819829,.2155508,2025,.2056692,.2187691,
"FRA","Road freight transport",.2028216,.2155508,2025,.2060575,.2187691,
"USA","Road freight transport",.2085167,.2155508,2025,.2085167,.2187691,
"OECD","Road freight transport",.2019123,.2155508,2025,,.2187691,.208895
"AUT","Road freight transport",.2158944,.2155508,2025,.2158944,.2187691,
"HUN","Road freight transport",.187678,.2155508,2025,.2174476,.2187691,
"GRC","Road freight transport",.2100699,.2155508,2025,.220554,.2187691,
"SVN","Road freight transport",.1985503,.2155508,2025,.2237898,.2187691,
"CHE","Road freight transport",.2173181,.2155508,2025,.2272845,.2187691,
"BEL","Road freight transport",.225343,.2155508,2025,.2290965,.2187691,
"BRA","Road freight transport",.2297437,.2155508,2025,.2376392,.2187691,
"DNK","Road freight transport",.1945379,.2155508,2025,.2395806,.2187691,
"PER","Road freight transport",.2422987,.2155508,2025,.2422987,.2187691,
"KAZ","Road freight transport",.2703857,.2155508,2025,.2482527,.2187691,
"FIN","Road freight transport",.2380275,.2155508,2025,.2551126,.2187691,
"COL","Road freight transport",.2435931,.2155508,2025,.2633963,.2187691,
"NOR","Road freight transport",.2587367,.2155508,2025,.2724566,.2187691,
"IDN","Road freight transport",.3393736,.2155508,2025,.2806109,.2187691,
"VNM","Road freight transport",.3184054,.2155508,2025,.2894124,.2187691,
"TUR","Road freight transport",.2719389,.2155508,2025,.2900595,.2187691,
"CRI","Road freight transport",.3013202,.2155508,2025,.2913539,.2187691,
"MYS","Road freight transport",.3127103,.2155508,2025,.2974372,.2187691,
"ISL","Road freight transport",.3466218,.2155508,2025,.3329019,.2187691,
"RUS","Road freight transport",.2381569,.2155508,2025,.3648719,.2187691,
"THA","Road freight transport",.5006472,.2155508,2025,.4235051,.2187691,
"MEX","Road freight transport",.462335,.2155508,2025,.4776081,.2187691,
