cou,Sector_name,stri_score,all_average,Grid,country_code,Restriction_on_foreign_entry,Restrictions_movement_people,Other_discriminatory_measures,Barriers_to_competition,Regulatory_transparency,grid,filter
"","",.1428571,,"","LUX",.0167688,.020316,.0122541,.0693325,.0241857,"Least restricted in PRT is Rail freight transport vs Europe","PRT 2024"
"","",.1483392,,"","GBR",.0335376,.03386,.0061271,.055466,.0193486,"Least restricted in PRT is Rail freight transport vs Europe","PRT 2024"
"","",.1567236,,"","CZE",.0335376,.027088,.0122541,.0693325,.0145114,"Least restricted in PRT is Rail freight transport vs Europe","PRT 2024"
"","",.2649733,,"","RUS",.1494986,.0562377,.0243697,.0082482,.0266192,"Least restricted in RUS is Legal services vs Europe","RUS 2024"
"","",.1152873,,"","LVA",.0543631,.0210891,.0182773,.0082482,.0133096,"Least restricted in RUS is Legal services vs Europe","RUS 2024"
"","",.1210985,,"","GBR",.0543631,.0351486,.0182773,0,.0133096,"Least restricted in RUS is Legal services vs Europe","RUS 2024"
"","",.1266285,,"","FIN",.0679539,.0351486,.0060924,.0041241,.0133096,"Least restricted in RUS is Legal services vs Europe","RUS 2024"
"","",.1340332,,"","PRT",.0679539,.049208,.0060924,.0041241,.0066548,"Least restricted in RUS is Legal services vs Europe","RUS 2024"
"","",.1942174,,"","SGP",.1044505,.0738722,.0113533,.0045413,0,"Least restricted in SGP is Accounting services vs Asia-Pacific","SGP 2024"
"","",.1450197,,"","JPN",.0731153,.0461701,.0113533,.0045413,.0098395,"Least restricted in SGP is Accounting services vs Asia-Pacific","SGP 2024"
"","",.1777172,,"","AUS",.0835604,.0646382,0,0,.0295186,"Least restricted in SGP is Accounting services vs Asia-Pacific","SGP 2024"
"","",.1980018,,"","NZL",.0940054,.0646382,0,0,.0393582,"Least restricted in SGP is Accounting services vs Asia-Pacific","SGP 2024"
"","",.2617317,,"","KAZ",.1148955,.0923403,.0454133,.0090827,0,"Least restricted in SGP is Accounting services vs Asia-Pacific","SGP 2024"
"","",.1459279,,"","SVK",.0522252,.0369361,.0227066,.0045413,.0295186,"Least restricted in SVK is Accounting services vs Europe","SVK 2024"
"","",.1336664,,"","CZE",.0313351,.0554042,.0227066,.0045413,.0196791,"Least restricted in SVK is Accounting services vs Europe","SVK 2024"
"","",.1372994,,"","LVA",.0626703,.0277021,.0227066,.0045413,.0196791,"Least restricted in SVK is Accounting services vs Europe","SVK 2024"
"","",.1557675,,"","LTU",.0626703,.0461701,.0227066,.0045413,.0196791,"Least restricted in SVK is Accounting services vs Europe","SVK 2024"
"","",.1580381,,"","NLD",.0313351,.0646382,.0227066,0,.0393582,"Least restricted in SVK is Accounting services vs Europe","SVK 2024"
"","",.1335501,,"","SVN",.082111,.0242704,.0057967,.0163315,.0050406,"Least restricted in SVN is Insurance vs Europe","SVN 2024"
"","",.0588487,,"","EST",.0182469,.018877,.0057967,.0108876,.0050406,"Least restricted in SVN is Insurance vs Europe","SVN 2024"
"","",.0703664,,"","NLD",.0273703,.0107868,.0057967,.0163315,.0100812,"Least restricted in SVN is Insurance vs Europe","SVN 2024"
"","",.0969807,,"","FRA",.0273703,.0134835,.0028983,.0381068,.0151217,"Least restricted in SVN is Insurance vs Europe","SVN 2024"
"","",.09751,,"","CZE",.0729875,.0107868,.008695,0,.0050406,"Least restricted in SVN is Insurance vs Europe","SVN 2024"
"","",.1467804,,"","SWE",.0951354,.0281188,.0060924,.0041241,.0133096,"Least restricted in SWE is Legal services vs Europe","SWE 2024"
"","",.1152873,,"","LVA",.0543631,.0210891,.0182773,.0082482,.0133096,"Least restricted in SWE is Legal services vs Europe","SWE 2024"
"","",.1210985,,"","GBR",.0543631,.0351486,.0182773,0,.0133096,"Least restricted in SWE is Legal services vs Europe","SWE 2024"
"","",.1266285,,"","FIN",.0679539,.0351486,.0060924,.0041241,.0133096,"Least restricted in SWE is Legal services vs Europe","SWE 2024"
"","",.1340332,,"","PRT",.0679539,.049208,.0060924,.0041241,.0066548,"Least restricted in SWE is Legal services vs Europe","SWE 2024"
"","",.3760589,,"","THA",.282365,.0209635,.0148883,.0184821,.03936,"Least restricted in THA is Broadcasting vs Asia-Pacific","THA 2024"
"","",.1796868,,"","NZL",.112946,.0149739,.0099256,.0123214,.02952,"Least restricted in THA is Broadcasting vs Asia-Pacific","THA 2024"
"","",.2085223,,"","AUS",.1317703,.0089843,.0099256,.0184821,.03936,"Least restricted in THA is Broadcasting vs Asia-Pacific","THA 2024"
"","",.3064944,,"","JPN",.2635407,.0059896,.0049628,.0123214,.01968,"Least restricted in THA is Broadcasting vs Asia-Pacific","THA 2024"
"","",.3296826,,"","IDN",.2635407,.0179687,.0198511,.0184821,.00984,"Least restricted in THA is Broadcasting vs Asia-Pacific","THA 2024"
"","",.2150919,,"","TUR",.0838439,.03386,.0183812,.0693325,.0096743,"Least restricted in TUR is Rail freight transport vs Asia-Pacific","TUR 2024"
"","",.1415672,,"","AUS",.0838439,.020316,0,.027733,.0096743,"Least restricted in TUR is Rail freight transport vs Asia-Pacific","TUR 2024"
"","",.1480168,,"","JPN",.0335376,.020316,.0061271,.083199,.0048371,"Least restricted in TUR is Rail freight transport vs Asia-Pacific","TUR 2024"
"","",.2183167,,"","NZL",.1006127,.03386,0,.0693325,.0145114,"Least restricted in TUR is Rail freight transport vs Asia-Pacific","TUR 2024"
"","",.2325056,,"","CHN",.1173815,.027088,0,.083199,.0048371,"Least restricted in TUR is Rail freight transport vs Asia-Pacific","TUR 2024"
"","",.1128604,,"","USA",.056473,.0119791,.0148883,0,.02952,"Least restricted in USA is Broadcasting vs Americas","USA 2024"
"","",.2116882,,"","CRI",.1317703,.0119791,.0297767,.0184821,.01968,"Least restricted in USA is Broadcasting vs Americas","USA 2024"
"","",.2993069,,"","CHL",.225892,.0179687,.0099256,.0061607,.03936,"Least restricted in USA is Broadcasting vs Americas","USA 2024"
"","",.3013605,,"","CAN",.2447164,.0059896,.0248139,.0061607,.01968,"Least restricted in USA is Broadcasting vs Americas","USA 2024"
"","",.4371524,,"","BRA",.3576624,.0089843,.044665,.0061607,.01968,"Least restricted in USA is Broadcasting vs Americas","USA 2024"
"","",.271874,,"","VNM",.1357856,.0831063,.0340599,.0090827,.0098395,"Least restricted in VNM is Accounting services vs Asia-Pacific","VNM 2024"
"","",.1450197,,"","JPN",.0731153,.0461701,.0113533,.0045413,.0098395,"Least restricted in VNM is Accounting services vs Asia-Pacific","VNM 2024"
"","",.1777172,,"","AUS",.0835604,.0646382,0,0,.0295186,"Least restricted in VNM is Accounting services vs Asia-Pacific","VNM 2024"
"","",.1942174,,"","SGP",.1044505,.0738722,.0113533,.0045413,0,"Least restricted in VNM is Accounting services vs Asia-Pacific","VNM 2024"
"","",.1980018,,"","NZL",.0940054,.0646382,0,0,.0393582,"Least restricted in VNM is Accounting services vs Asia-Pacific","VNM 2024"
"","",.1477897,,"","ZAF",.1094813,.0107868,.0115933,.0108876,.0050406,"Least restricted in ZAF is Insurance vs Africa","ZAF 2024"
"","",.3617205,,"","AUS",.2126232,.0275901,.0173528,.078574,.0255805,"Most restricted in AUS is Courier services vs Asia-Pacific","AUS 2024"
"","",.173454,,"","JPN",.0392837,.0099191,.0106393,.0990277,.0145841,"Most restricted in AUS is Courier services vs Asia-Pacific","AUS 2024"
"","",.1939634,,"","NZL",.1178512,.0247979,0,.0270076,.0243068,"Most restricted in AUS is Courier services vs Asia-Pacific","AUS 2024"
"","",.2194815,,"","SGP",.137493,.0297574,.0106393,.0270076,.0145841,"Most restricted in AUS is Courier services vs Asia-Pacific","AUS 2024"
"","",.2472092,,"","MYS",.1178512,.0198383,.031918,.0630176,.0145841,"Most restricted in AUS is Courier services vs Asia-Pacific","AUS 2024"
"","",.2532687,,"","AUT",.0597385,.0982867,.0084536,.00789,.0788999,"Most restricted in AUT is Engineering services vs Europe","AUT 2024"
"","",.1011046,,"","GBR",.0119477,.0491434,.0084536,0,.03156,"Most restricted in AUT is Engineering services vs Europe","AUT 2024"
"","",.1095582,,"","NLD",.0119477,.0491434,.0169071,0,.03156,"Most restricted in AUT is Engineering services vs Europe","AUT 2024"
"","",.1237601,,"","ESP",.0477908,.0122858,.0084536,.00789,.0473399,"Most restricted in AUT is Engineering services vs Europe","AUT 2024"
"","",.1291704,,"","FRA",.0119477,.0614292,.0084536,.01578,.03156,"Most restricted in AUT is Engineering services vs Europe","AUT 2024"
"","",.246896,,"","BEL",.0616806,.0876293,.0240323,.0147393,.0588144,"Most restricted in BEL is Computer services vs Europe","BEL 2024"
"","",.087003,,"","ESP",.0308403,0,.0120161,.0147393,.0294072,"Most restricted in BEL is Computer services vs Europe","BEL 2024"
"","",.1152631,,"","GBR",.0154201,.0584196,.0120161,0,.0294072,"Most restricted in BEL is Computer services vs Europe","BEL 2024"
"","",.1272792,,"","NLD",.0154201,.0584196,.0240323,0,.0294072,"Most restricted in BEL is Computer services vs Europe","BEL 2024"
"","",.1281302,,"","CZE",.0308403,.0438147,.0240323,.0147393,.0147036,"Most restricted in BEL is Computer services vs Europe","BEL 2024"
"","",.4948331,,"","BRA",.2618915,.0330638,.0531967,.1110311,.03565,"Most restricted in BRA is Courier services vs Americas","BRA 2024"
"","",.1474122,,"","CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in BRA is Courier services vs Americas","BRA 2024"
"","",.2095623,,"","COL",.0589256,.0297574,.0425574,.0540151,.0243068,"Most restricted in BRA is Courier services vs Americas","BRA 2024"
"","",.2561135,,"","PER",.1178512,.0247979,.0212787,.0630176,.0291682,"Most restricted in BRA is Courier services vs Americas","BRA 2024"
"","",.3495242,,"","USA",.1676106,.0314106,.0500049,.078622,.0218761,"Most restricted in BRA is Courier services vs Americas","BRA 2024"
"","",.3656873,,"","CAN",.1977281,.0238059,.0500049,.0648182,.0293302,"Most restricted in CAN is Courier services vs Americas","CAN 2024"
"","",.1474122,,"","CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in CAN is Courier services vs Americas","CAN 2024"
"","",.2095623,,"","COL",.0589256,.0297574,.0425574,.0540151,.0243068,"Most restricted in CAN is Courier services vs Americas","CAN 2024"
"","",.2561135,,"","PER",.1178512,.0247979,.0212787,.0630176,.0291682,"Most restricted in CAN is Courier services vs Americas","CAN 2024"
"","",.3495242,,"","USA",.1676106,.0314106,.0500049,.078622,.0218761,"Most restricted in CAN is Courier services vs Americas","CAN 2024"
"","",.3573706,,"","CHE",.1807051,.0495957,.0404295,.0594166,.0272236,"Most restricted in CHE is Courier services vs Europe","CHE 2024"
"","",.0794841,,"","NLD",.0196419,.0198383,.0212787,.0090025,.0097227,"Most restricted in CHE is Courier services vs Europe","CHE 2024"
"","",.0966707,,"","CZE",.0196419,.0148787,.0212787,.0360101,.0048614,"Most restricted in CHE is Courier services vs Europe","CHE 2024"
"","",.0973909,,"","PRT",.0196419,.0148787,.0212787,.0270076,.0145841,"Most restricted in CHE is Courier services vs Europe","CHE 2024"
"","",.1008119,,"","FRA",.0196419,.0247979,.0106393,.0360101,.0097227,"Most restricted in CHE is Courier services vs Europe","CHE 2024"
"","",.4564016,,"","CHL",.2355256,.0429697,.0248003,.1109921,.042114,"Most restricted in CHL is Courier services vs Americas","CHL 2024"
"","",.1474122,,"","CRI",.0589256,.0198383,.031918,.0270076,.0097227,"Most restricted in CHL is Courier services vs Americas","CHL 2024"
"","",.2095623,,"","COL",.0589256,.0297574,.0425574,.0540151,.0243068,"Most restricted in CHL is Courier services vs Americas","CHL 2024"
"","",.2561135,,"","PER",.1178512,.0247979,.0212787,.0630176,.0291682,"Most restricted in CHL is Courier services vs Americas","CHL 2024"
"","",.3495242,,"","USA",.1676106,.0314106,.0500049,.078622,.0218761,"Most restricted in CHL is Courier services vs Americas","CHL 2024"
"","",.5987778,,"","CHN",.1632124,.0135011,.0112407,.4108235,0,"Most restricted in CHN is Telecommunication vs Asia-Pacific","CHN 2024"
"","",.154797,,"","AUS",.0864065,.0135011,.0112407,.0286621,.0149865,"Most restricted in CHN is Telecommunication vs Asia-Pacific","CHN 2024"
"","",.1813995,,"","JPN",.0480036,.0135011,.0168611,.0955404,.0074932,"Most restricted in CHN is Telecommunication vs Asia-Pacific","CHN 2024"
"","",.1882915,,"","NZL",.0768058,.0225019,.0112407,.0477702,.0299729,"Most restricted in CHN is Telecommunication vs Asia-Pacific","CHN 2024"
"","",.2259894,,"","TUR",.0864065,.0180015,.0281018,.0859863,.0074932,"Most restricted in CHN is Telecommunication vs Asia-Pacific","CHN 2024"
"","",.6277916,,"","COL",.5082571,.026953,.0347395,.0184821,.03936,"Most restricted in COL is Broadcasting vs Americas","COL 2024"
"","",.1128604,,"","USA",.056473,.0119791,.0148883,0,.02952,"Most restricted in COL is Broadcasting vs Americas","COL 2024"
"","",.2116882,,"","CRI",.1317703,.0119791,.0297767,.0184821,.01968,"Most restricted in COL is Broadcasting vs Americas","COL 2024"
"","",.2993069,,"","CHL",.225892,.0179687,.0099256,.0061607,.03936,"Most restricted in COL is Broadcasting vs Americas","COL 2024"
"","",.3013605,,"","CAN",.2447164,.0059896,.0248139,.0061607,.01968,"Most restricted in COL is Broadcasting vs Americas","COL 2024"
"","",.2913539,,"","CRI",.150919,.0264043,.029899,.0383122,.0458193,"Most restricted in CRI is Road freight transport vs Americas","CRI 2024"
"","",.1386228,,"","CHL",.0274398,.0462076,0,.0191561,.0458193,"Most restricted in CRI is Road freight transport vs Americas","CRI 2024"
"","",.156614,,"","CAN",.0411597,.0198033,.0498317,0,.0458193,"Most restricted in CRI is Road freight transport vs Americas","CRI 2024"
"","",.1922081,,"","COL",.0411597,.0462076,.0398654,.0191561,.0458193,"Most restricted in CRI is Road freight transport vs Americas","CRI 2024"
"","",.2085167,,"","USA",.0137199,.0264043,.0498317,.0574683,.0610924,"Most restricted in CRI is Road freight transport vs Americas","CRI 2024"
"","",.3958405,,"","CZE",.25254,.0127331,.0144043,.1114147,.0047484,"Most restricted in CZE is Air transport vs Europe","CZE 2024"
"","",.2016076,,"","GBR",.0594212,.0169775,.0096029,.1061092,.0094968,"Most restricted in CZE is Air transport vs Europe","CZE 2024"
"","",.3501605,,"","ESP",.2302571,0,.0096029,.1008038,.0094968,"Most restricted in CZE is Air transport vs Europe","CZE 2024"
"","",.3729475,,"","DEU",.2302571,.0169775,.0048014,.1114147,.0094968,"Most restricted in CZE is Air transport vs Europe","CZE 2024"
"","",.3751227,,"","NLD",.2228294,.0169775,.0144043,.1114147,.0094968,"Most restricted in CZE is Air transport vs Europe","CZE 2024"
"","",.2026922,,"","DEU",.0411597,.0330054,.0099663,.0574683,.0610924,"Most restricted in DEU is Road freight transport vs Europe","DEU 2024"
"","",.1289153,,"","CZE",.0137199,.0264043,.0199327,.0383122,.0305462,"Most restricted in DEU is Road freight transport vs Europe","DEU 2024"
"","",.1571318,,"","ESP",.0411597,.0066011,.0099663,.0383122,.0610924,"Most restricted in DEU is Road freight transport vs Europe","DEU 2024"
"","",.1579084,,"","PRT",.0274398,.0264043,.0199327,.0383122,.0458193,"Most restricted in DEU is Road freight transport vs Europe","DEU 2024"
"","",.1606265,,"","NLD",.0274398,.0330054,.0199327,.0191561,.0610924,"Most restricted in DEU is Road freight transport vs Europe","DEU 2024"
"","",.2258607,,"","DNK",.0411597,.0462076,.0199327,.0574683,.0610924,"Most restricted in DNK is Road freight transport vs Europe","DNK 2024"
"","",.1289153,,"","CZE",.0137199,.0264043,.0199327,.0383122,.0305462,"Most restricted in DNK is Road freight transport vs Europe","DNK 2024"
"","",.1571318,,"","ESP",.0411597,.0066011,.0099663,.0383122,.0610924,"Most restricted in DNK is Road freight transport vs Europe","DNK 2024"
"","",.1579084,,"","PRT",.0274398,.0264043,.0199327,.0383122,.0458193,"Most restricted in DNK is Road freight transport vs Europe","DNK 2024"
"","",.1606265,,"","NLD",.0274398,.0330054,.0199327,.0191561,.0610924,"Most restricted in DNK is Road freight transport vs Europe","DNK 2024"
"","",.3501605,,"","ESP",.2302571,0,.0096029,.1008038,.0094968,"Most restricted in ESP is Air transport vs Europe","ESP 2024"
"","",.2016076,,"","GBR",.0594212,.0169775,.0096029,.1061092,.0094968,"Most restricted in ESP is Air transport vs Europe","ESP 2024"
"","",.3729475,,"","DEU",.2302571,.0169775,.0048014,.1114147,.0094968,"Most restricted in ESP is Air transport vs Europe","ESP 2024"
"","",.3751227,,"","NLD",.2228294,.0169775,.0144043,.1114147,.0094968,"Most restricted in ESP is Air transport vs Europe","ESP 2024"
"","",.3755737,,"","AUT",.2302571,.0254662,.0048014,.1008038,.0142452,"Most restricted in ESP is Air transport vs Europe","ESP 2024"
"","",.2951115,,"","EST",.0202748,.1621987,.0274837,.0108132,.0743411,"Most restricted in EST is Architecture services vs Europe","EST 2024"
"","",.1094841,,"","NLD",0,.0324397,.0274837,0,.0495607,"Most restricted in EST is Architecture services vs Europe","EST 2024"
"","",.1299842,,"","PRT",.0101374,.0567695,.0274837,.0108132,.0247804,"Most restricted in EST is Architecture services vs Europe","EST 2024"
"","",.1403469,,"","GBR",.0202748,.0567695,.0137418,0,.0495607,"Most restricted in EST is Architecture services vs Europe","EST 2024"
"","",.1466547,,"","DNK",.0101374,.0486596,.0274837,.0108132,.0495607,"Most restricted in EST is Architecture services vs Europe","EST 2024"
"","",.2283535,,"","FIN",.1013363,.0316277,.0259441,.0434267,.0260186,"Most restricted in FIN is Distribution services vs Europe","FIN 2024"
"","",.1091569,,"","GBR",.0378643,.0241655,.0121673,.0193018,.015658,"Most restricted in FIN is Distribution services vs Europe","FIN 2024"
"","",.1157792,,"","SVK",.0504857,.0120828,.0182509,.0193018,.015658,"Most restricted in FIN is Distribution services vs Europe","FIN 2024"
"","",.1243528,,"","DNK",.0252429,.0362483,.0182509,.0289527,.015658,"Most restricted in FIN is Distribution services vs Europe","FIN 2024"
"","",.1276029,,"","ESP",.0645851,.0023088,.0082297,.0340595,.0184198,"Most restricted in FIN is Distribution services vs Europe","FIN 2024"
